collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Sarikaya,2796,0.1553,0.19651,0.16415,0.20031,0.2215,0.21085,0.19251,0.19135,0.17438,0.19736,0.18439,0.16194,0.21001,0.19525,0.18998,0.21147,0.19736,0.18218,0.21538,0.17269
Sarikaya,2797,0.18416,0.16078,0.15215,0.16957,0.16263,0.16316,0.15125,0.17044,0.16715,0.14763,0.17126,0.15638,0.15733,0.17533,0.18363,0.17828,0.16555,0.16657,0.17093,0.17907
Sarikaya,2798,0.18724,0.19507,0.20351,0.21851,0.18164,0.19991,0.18937,0.19777,0.1627,0.21431,0.1855,0.17283,0.1813,0.18244,0.1899,0.14869,0.1551,0.19891,0.20871,0.19304
Sarikaya,2799,0.21041,0.20625,0.1679,0.16327,0.15484,0.18967,0.16309,0.13975,0.18374,0.17374,0.193,0.17003,0.18643,0.16485,0.1893,0.15836,0.17568,0.20356,0.16559,0.18707
Sarika,2701,0.16719,0.16888,0.17084,0.17332,0.16856,0.14365,0.17576,0.18671,0.19236,0.18062,0.17089,0.17153,0.17687,0.17909,0.17047,0.18485,0.17042,0.1848,0.18142,0.18861
Sarika,2702,0.20421,0.17516,0.21013,0.17812,0.19899,0.19608,0.19297,0.17536,0.17717,0.17581,0.19774,0.17581,0.20035,0.19372,0.17551,0.16884,0.16904,0.18008,0.186,0.20231
Sarika,2703,0.16362,0.15966,0.18293,0.17506,0.17961,0.19728,0.18404,0.1827,0.18078,0.18708,0.17109,0.18043,0.17243,0.16462,0.17879,0.16695,0.19693,0.17687,0.18964,0.16642
Sarika,2704,0.16607,0.16238,0.14915,0.13962,0.15007,0.13638,0.14303,0.18993,0.12581,0.16804,0.17075,0.15568,0.17959,0.1421,0.17866,0.15573,0.15643,0.15354,0.17786,0.16561
Sarika,2706,0.15463,0.1955,0.1743,0.17307,0.17054,0.17981,0.18884,0.1758,0.18338,0.17781,0.17986,0.20127,0.17737,0.17686,0.18864,0.1842,0.18242,0.16323,0.17529,0.16914
Sarika,2707,0.17292,0.19998,0.1517,0.19081,0.16165,0.19356,0.16875,0.18118,0.17733,0.19457,0.16715,0.17022,0.15995,0.17535,0.18741,0.18283,0.18925,0.16637,0.18581,0.17595
Sarika,2708,0.16995,0.18376,0.18216,0.19988,0.18069,0.17039,0.16796,0.17196,0.19172,0.17644,0.16454,0.17976,0.19348,0.15616,0.18795,0.18693,0.18191,0.18213,0.18229,0.17222
Sarika,2709,0.20379,0.17355,0.17722,0.19083,0.2064,0.16384,0.16857,0.17627,0.20142,0.18373,0.18686,0.17094,0.18532,0.17147,0.17899,0.18509,0.18189,0.2061,0.1684,0.18627
Sarika,2710,0.14698,0.15671,0.1767,0.14787,0.20289,0.15123,0.14388,0.1476,0.1568,0.14813,0.14733,0.15017,0.12725,0.14548,0.15379,0.18042,0.15344,0.13318,0.1537,0.15671
Sarika,2711,0.20932,0.18129,0.17742,0.17991,0.1906,0.17824,0.18253,0.16832,0.19539,0.1846,0.17682,0.20158,0.18001,0.18538,0.17763,0.17397,0.18005,0.16484,0.17568,0.17568
Sarika,2712,0.13751,0.16742,0.1504,0.17311,0.13757,0.15273,0.18422,0.16049,0.12948,0.15713,0.13332,0.148,0.16495,0.12934,0.17709,0.15212,0.15953,0.17325,0.13785,0.16563
Sarika,2714,0.18184,0.18761,0.18214,0.17368,0.19516,0.19455,0.17565,0.18563,0.18886,0.1895,0.19486,0.19596,0.18237,0.18916,0.17842,0.16643,0.19607,0.18537,0.16089,0.14608
Sarika,2715,0.15035,0.15727,0.15815,0.15177,0.17746,0.22196,0.16145,0.15339,0.15804,0.15852,0.16228,0.16054,0.16293,0.13493,0.16877,0.15632,0.15715,0.16027,0.16549,0.15027
Sarika,2716,0.1497,0.16128,0.19956,0.14654,0.14451,0.16065,0.16198,0.15116,0.14597,0.19855,0.17406,0.17102,0.14369,0.1697,0.17248,0.16198,0.17014,0.18672,0.16615,0.1535
Sarika,2717,0.17871,0.17086,0.16967,0.16002,0.18862,0.17231,0.16921,0.15687,0.17917,0.17969,0.17117,0.19301,0.16792,0.18852,0.18062,0.18707,0.16952,0.15392,0.17602,0.17907
Sarika,2719,0.17899,0.18276,0.17515,0.17561,0.18741,0.17054,0.2046,0.19054,0.1743,0.18413,0.18399,0.16275,0.19681,0.19474,0.19386,0.16958,0.18128,0.18477,0.1699,0.17966
Sarika,2720,0.15254,0.13311,0.14206,0.16839,0.16751,0.13651,0.19749,0.13576,0.15908,0.15132,0.1646,0.17386,0.15997,0.15723,0.16698,0.16151,0.14458,0.17073,0.16314,0.1866
Sarika,2721,0.18168,0.1782,0.18818,0.18313,0.16407,0.18652,0.15554,0.18891,0.19193,0.18555,0.17707,0.1797,0.17214,0.15647,0.16887,0.17958,0.17376,0.17146,0.1633,0.18265
Sarika,2723,0.18409,0.17846,0.18321,0.18452,0.18316,0.17731,0.16884,0.16942,0.17256,0.17685,0.22019,0.17834,0.17404,0.17464,0.1766,0.17743,0.17723,0.1809,0.18633,0.17743
Sarika,2724,0.17963,0.19125,0.16977,0.19096,0.19452,0.16586,0.19276,0.20419,0.16337,0.16108,0.17202,0.18456,0.16215,0.16557,0.19418,0.16914,0.17948,0.19032,0.17968,0.17514
