collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Oyali,2434,0.26497,0.29113,0.26874,0.23767,0.24755,0.2644,0.26504,0.25367,0.26397,0.26305,0.22672,0.24066,0.26255,0.27755,0.26241,0.26255,0.26006,0.27101,0.24321,0.27649
Oyali,2435,0.28581,0.26581,0.2803,0.24395,0.25343,0.25485,0.24236,0.26099,0.25752,0.2916,0.25093,0.27428,0.25678,0.27348,0.28439,0.26258,0.29143,0.27763,0.25792,0.26882
Oyali,2437,0.17303,0.17117,0.17885,0.16814,0.16791,0.17387,0.17131,0.19082,0.17718,0.17345,0.16227,0.1626,0.17266,0.1496,0.16339,0.19506,0.16371,0.14736,0.18323,0.17228
Oyali,2438,0.2008,0.17753,0.20304,0.18457,0.21385,0.19399,0.1821,0.19255,0.20276,0.18877,0.21171,0.20546,0.19921,0.19311,0.19371,0.18457,0.19847,0.2174,0.18933,0.19243
Oyali,2439,0.21445,0.21993,0.21839,0.20761,0.21926,0.23415,0.21122,0.21768,0.2082,0.21105,0.21126,0.21565,0.20318,0.20136,0.21382,0.224,0.23563,0.2279,0.21193,0.19395
Oyali,2440,0.17557,0.17507,0.15247,0.16262,0.17471,0.16171,0.16117,0.16787,0.15492,0.15904,0.18241,0.18399,0.16651,0.19713,0.15981,0.15483,0.15836,0.17616,0.16629,0.16031
Oyali,2441,0.19164,0.18561,0.18522,0.21207,0.20815,0.1984,0.21158,0.19957,0.18875,0.20075,0.20085,0.19031,0.19477,0.20001,0.186,0.22035,0.19761,0.19551,0.18517,0.21677
Oyali,2442,0.12097,0.1105,0.12059,0.11804,0.13349,0.14277,0.13664,0.14521,0.12574,0.13691,0.14846,0.12775,0.11131,0.11891,0.13572,0.14564,0.163,0.12568,0.13127,0.12845
Oyali,2444,0.19254,0.17091,0.16204,0.19815,0.1885,0.19184,0.18794,0.20228,0.18372,0.1872,0.19272,0.18223,0.20646,0.19045,0.17824,0.17801,0.19031,0.19843,0.20224,0.19894
Oyali,2445,0.17502,0.2338,0.18328,0.17778,0.20206,0.19453,0.1842,0.17031,0.17209,0.16151,0.16671,0.13502,0.18383,0.19698,0.17912,0.13319,0.19563,0.20334,0.17723,0.16982
Oyali,2446,0.17295,0.17854,0.16207,0.16354,0.17207,0.15795,0.16749,0.18778,0.18534,0.16543,0.14589,0.17013,0.17358,0.17908,0.17051,0.19354,0.18244,0.17333,0.19097,0.17492
Oyali,2447,0.19158,0.19047,0.18869,0.1923,0.19195,0.1924,0.18922,0.18882,0.18549,0.18682,0.1925,0.24612,0.1917,0.19185,0.19399,0.18734,0.1839,0.19035,0.19201,0.19346
Oyali,2448,0.21978,0.23422,0.2249,0.20176,0.232,0.20773,0.23246,0.21012,0.22393,0.24763,0.25082,0.19801,0.25121,0.24718,0.24957,0.22683,0.21671,0.20591,0.23837,0.24343
Oyali,2449,0.1769,0.2002,0.18972,0.17652,0.23006,0.17829,0.18021,0.16281,0.20604,0.21404,0.19707,0.19303,0.19285,0.19231,0.19376,0.18256,0.16143,0.1999,0.19045,0.23102
Oyali,2450,0.25696,0.23868,0.24793,0.22502,0.24229,0.24179,0.22264,0.23521,0.23239,0.27185,0.24706,0.23037,0.2785,0.26903,0.24518,0.23629,0.26201,0.22863,0.25617,0.21844
Oyali,2451,0.173,0.17329,0.16546,0.18087,0.19091,0.15866,0.17501,0.16071,0.1703,0.14342,0.18021,0.18296,0.16558,0.19492,0.17652,0.1687,0.17517,0.16595,0.17865,0.1797
Oyali,2452,0.28493,0.27324,0.2803,0.29614,0.27819,0.26723,0.27389,0.29443,0.26544,0.2548,0.25562,0.27178,0.28704,0.25383,0.24108,0.2518,0.26431,0.27787,0.28875,0.27259
Oyali,2453,0.1987,0.18913,0.20692,0.20127,0.22631,0.17995,0.18981,0.1858,0.17835,0.19376,0.19947,0.20974,0.19234,0.19716,0.20384,0.19183,0.19639,0.18933,0.19331,0.196
Oyali,2454,0.18042,0.16546,0.18304,0.2,0.19091,0.17416,0.18193,0.17819,0.17454,0.17741,0.1506,0.18081,0.18314,0.17459,0.18431,0.16876,0.17828,0.17484,0.18076,0.18504
Oyali,2456,0.16438,0.17971,0.17847,0.2219,0.15443,0.14888,0.17601,0.20957,0.24295,0.19627,0.17469,0.18746,0.19671,0.17715,0.16993,0.20464,0.19371,0.16191,0.17891,0.18455
Oyali,2457,0.18868,0.17375,0.19053,0.19443,0.16591,0.21743,0.19081,0.1769,0.18775,0.19935,0.20639,0.16693,0.18478,0.16132,0.19786,0.20194,0.18214,0.18469,0.19902,0.19721
Oyali,2458,0.21826,0.16685,0.20316,0.21142,0.15527,0.14761,0.19571,0.18806,0.1925,0.15175,0.18961,0.19644,0.16189,0.17813,0.22343,0.16965,0.20564,0.1743,0.15692,0.1774
Oyali,2459,0.21265,0.24014,0.20592,0.20316,0.18524,0.23837,0.19005,0.18601,0.19685,0.20599,0.20776,0.18304,0.17397,0.20599,0.21542,0.19891,0.20656,0.15477,0.15052,0.18198
Oyali,2461,0.19138,0.17913,0.19656,0.1866,0.18892,0.17782,0.21645,0.17254,0.18717,0.19424,0.19495,0.20531,0.21998,0.19067,0.17368,0.20248,0.185,0.18865,0.18515,0.204
Oyali,2462,0.27711,0.2654,0.25753,0.28434,0.25341,0.27852,0.24043,0.26952,0.28037,0.23972,0.2642,0.25313,0.26214,0.27285,0.24887,0.23844,0.24873,0.2366,0.26114,0.24561
Oyali,2463,0.26061,0.25902,0.26414,0.26176,0.27571,0.26193,0.20983,0.20745,0.24719,0.20286,0.26066,0.29708,0.27739,0.27809,0.23765,0.2524,0.22379,0.23809,0.21575,0.2448
Oyali,2464,0.21324,0.1796,0.18458,0.20198,0.19137,0.2079,0.18429,0.19628,0.23201,0.19931,0.20393,0.18963,0.16235,0.19202,0.22486,0.17563,0.1643,0.21642,0.18068,0.19151
Oyali,2465,0.19747,0.21115,0.21517,0.2098,0.22978,0.23209,0.22396,0.19664,0.223,0.21675,0.22558,0.23371,0.21342,0.2112,0.21128,0.20875,0.22352,0.22296,0.21264,0.22501
Oyali,2466,0.21091,0.17472,0.18104,0.18865,0.1811,0.18166,0.19581,0.18535,0.2075,0.18988,0.17612,0.19044,0.18619,0.18904,0.17433,0.19732,0.17495,0.1882,0.18127,0.16628
Oyali,2467,0.19685,0.21115,0.21803,0.22171,0.22009,0.21381,0.22606,0.21803,0.20729,0.23722,0.19287,0.21701,0.22497,0.21484,0.22467,0.20403,0.2222,0.21882,0.20765,0.21821
Oyali,2468,0.19084,0.21075,0.18757,0.19235,0.18615,0.16908,0.18416,0.19252,0.1812,0.19416,0.27517,0.17872,0.16195,0.18292,0.18474,0.18084,0.17615,0.17854,0.1773,0.18925
Oyali,2469,0.19198,0.16385,0.19533,0.15532,0.18019,0.18267,0.16519,0.15546,0.2023,0.20276,0.18101,0.18308,0.1812,0.18042,0.19235,0.18725,0.18872,0.18,0.20083,0.19693
Oyali,2470,0.17468,0.19775,0.16943,0.17488,0.18572,0.20439,0.199,0.18566,0.2061,0.17311,0.14761,0.16857,0.17948,0.16653,0.18763,0.18763,0.1808,0.16969,0.1919,0.18441
Oyali,2471,0.22522,0.22353,0.26124,0.22067,0.2361,0.22368,0.21636,0.19168,0.23587,0.2098,0.22892,0.20201,0.2462,0.22453,0.20957,0.24065,0.24034,0.20679,0.25244,0.2233
Oyali,2472,0.21742,0.21671,0.22621,0.21692,0.22373,0.21763,0.1966,0.22128,0.19312,0.22267,0.22132,0.21022,0.22228,0.21717,0.20099,0.23398,0.21309,0.21594,0.20933,0.22934
Oyali,2474,0.23255,0.23343,0.25213,0.19418,0.24689,0.22997,0.23222,0.24802,0.22086,0.22376,0.22062,0.24133,0.27285,0.20941,0.22166,0.22626,0.21981,0.22924,0.21239,0.21336
Oyali,2475,0.27108,0.25331,0.29218,0.25468,0.2636,0.2774,0.26516,0.26555,0.2608,0.27864,0.28397,0.28104,0.21978,0.27558,0.26893,0.27121,0.25871,0.25988,0.26457,0.2746
Oyali,2476,0.24153,0.22445,0.21926,0.22054,0.25257,0.24492,0.26081,0.25589,0.21247,0.23694,0.27832,0.2213,0.23362,0.30678,0.23677,0.24696,0.23006,0.26132,0.2066,0.19335
Oyali,2477,0.1808,0.20345,0.18543,0.17993,0.15315,0.18931,0.2012,0.19907,0.18431,0.19044,0.2077,0.18093,0.1554,0.19244,0.21421,0.22572,0.20914,0.16053,0.14589,0.22422
Oyali,2478,0.18321,0.20185,0.17171,0.19793,0.19466,0.19918,0.22212,0.18757,0.18049,0.17795,0.19035,0.18125,0.18256,0.2043,0.19836,0.1988,0.18398,0.19705,0.18926,0.16626
Oyali,2479,0.18628,0.21664,0.22235,0.1538,0.23148,0.18119,0.18355,0.1775,0.15266,0.18654,0.17873,0.19461,0.1897,0.17381,0.16662,0.21234,0.15977,0.2148,0.18197,0.2091
Oyali,2480,0.19581,0.27112,0.22677,0.24428,0.23806,0.22538,0.23686,0.25754,0.24371,0.23597,0.20749,0.25684,0.23572,0.24251,0.24955,0.22182,0.23775,0.23642,0.24441,0.2289
Oyali,2481,0.188,0.19505,0.2177,0.19513,0.18852,0.20048,0.20123,0.20162,0.19358,0.18071,0.19838,0.17232,0.19054,0.16321,0.21493,0.18745,0.18772,0.17909,0.18955,0.19699
Oyali,2482,0.22821,0.23926,0.27225,0.24503,0.23438,0.25569,0.23746,0.23373,0.26833,0.24291,0.24169,0.21095,0.25164,0.24484,0.24041,0.21172,0.26512,0.23881,0.25158,0.27
Oyali,2483,0.17479,0.17694,0.1735,0.16143,0.1609,0.17943,0.18963,0.16695,0.15708,0.17433,0.17027,0.18972,0.17039,0.16351,0.17379,0.16376,0.20564,0.17031,0.17085,0.18233
Oyali,2484,0.20726,0.21012,0.22141,0.21293,0.20571,0.22572,0.21273,0.22209,0.20086,0.22107,0.20701,0.21583,0.20105,0.20246,0.1949,0.21138,0.21835,0.20275,0.21831,0.23779
Oyali,2487,0.12202,0.14217,0.14099,0.12545,0.13463,0.14084,0.14416,0.11294,0.15186,0.14653,0.11397,0.14842,0.15524,0.13914,0.13986,0.12684,0.12166,0.12612,0.12597,0.15812
Oyali,2488,0.20155,0.18687,0.18424,0.19574,0.2002,0.15861,0.17274,0.1846,0.18338,0.18858,0.17928,0.2065,0.17353,0.19861,0.18277,0.18962,0.18381,0.22191,0.17616,0.17053
Oyali,2489,0.23058,0.22367,0.24508,0.26209,0.2591,0.26698,0.23967,0.26118,0.23725,0.25707,0.20747,0.24581,0.24798,0.2416,0.24063,0.24793,0.28593,0.23401,0.23749,0.24721
Oyali,2490,0.23929,0.2558,0.22957,0.22684,0.21843,0.22714,0.28618,0.23939,0.23919,0.20334,0.26349,0.24415,0.2562,0.23838,0.23949,0.29853,0.26673,0.23605,0.30754,0.23939
Oyali,2491,0.18163,0.19998,0.18416,0.18644,0.19561,0.19378,0.17075,0.18981,0.18175,0.19857,0.16013,0.19545,0.18968,0.19298,0.18939,0.19269,0.19914,0.16886,0.19125,0.17296
Oyali,2492,0.21095,0.19404,0.17168,0.17865,0.18002,0.19703,0.17211,0.1755,0.17606,0.18384,0.18184,0.17693,0.1737,0.17829,0.18925,0.17457,0.17882,0.17882,0.17872,0.19254
Oyali,2493,0.19149,0.14919,0.18535,0.20041,0.14535,0.12816,0.18462,0.18478,0.13733,0.16613,0.17136,0.16613,0.21882,0.15786,0.18846,0.19893,0.18192,0.18396,0.18126,0.1865
