collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Karabace,1997,0.10427,0.09848,0.10008,0.10211,0.10634,0.11382,0.08639,0.09232,0.09877,0.10714,0.08112,0.09147,0.10027,0.10342,0.10032,0.10465,0.09373,0.09453,0.12088,0.1166
Karabace,1998,0.12968,0.12035,0.11192,0.099,0.11595,0.12135,0.1175,0.1124,0.10003,0.11156,0.11369,0.10914,0.12225,0.10801,0.12206,0.12154,0.10549,0.12219,0.09796,0.11169
Karabace,1999,0.12567,0.13373,0.15264,0.11004,0.12024,0.13976,0.12484,0.12227,0.10091,0.12812,0.11016,0.11893,0.12597,0.12478,0.12018,0.11732,0.11786,0.12191,0.12144,0.09023
Karabace,2000,0.09648,0.08864,0.12564,0.09312,0.10513,0.07877,0.08604,0.10187,0.11795,0.09185,0.10737,0.08884,0.10711,0.08757,0.09531,0.08691,0.09093,0.09271,0.07882,0.09006
Karabace,2001,0.09426,0.09844,0.06175,0.08748,0.11071,0.10153,0.10132,0.09551,0.10891,0.07857,0.09714,0.08688,0.07548,0.07201,0.10159,0.11299,0.08937,0.09806,0.11217,0.0891
Karabace,2002,0.19923,0.21445,0.20438,0.22544,0.21472,0.20278,0.17955,0.20251,0.2045,0.20415,0.19763,0.20354,0.20335,0.23318,0.21388,0.20747,0.20934,0.22101,0.2159,0.21903
Karabace,2003,0.13727,0.14695,0.14619,0.12678,0.13853,0.1121,0.1183,0.14434,0.16239,0.14184,0.12483,0.12524,0.14244,0.14233,0.13401,0.15076,0.14141,0.13524,0.14641,0.1351
Karabace,2004,0.08182,0.08618,0.10642,0.0984,0.08785,0.11762,0.09933,0.10902,0.09827,0.10196,0.07945,0.09892,0.09744,0.09815,0.10905,0.09722,0.09975,0.09927,0.09173,0.08445
Karabace,2006,0.20543,0.21403,0.20746,0.19929,0.19829,0.21598,0.21629,0.224,0.18954,0.2027,0.20838,0.20865,0.20984,0.22174,0.18424,0.21011,0.20186,0.224,0.23095,0.20923
Karabace,2007,0.15011,0.11283,0.14189,0.16804,0.0992,0.11563,0.11884,0.15391,0.13768,0.13548,0.16283,0.15191,0.1478,0.15411,0.15913,0.11954,0.14189,0.10281,0.14069,0.15361
Karabace,2008,0.12665,0.12916,0.16072,0.1186,0.12221,0.12832,0.14217,0.12017,0.1197,0.13511,0.13616,0.15502,0.11635,0.14065,0.11102,0.14765,0.11917,0.12106,0.1139,0.11567
Karabace,2009,0.10996,0.1136,0.11355,0.13281,0.11993,0.09117,0.11212,0.10426,0.1164,0.11803,0.11334,0.12832,0.12616,0.1441,0.10663,0.1261,0.13571,0.10653,0.11028,0.13529
Karabace,2011,0.12312,0.10447,0.11526,0.09009,0.09733,0.1113,0.1225,0.10155,0.11275,0.10911,0.10457,0.10572,0.08592,0.11552,0.11948,0.11864,0.08498,0.12224,0.13428,0.10832
Karabace,2012,0.09395,0.10437,0.10747,0.10561,0.12413,0.08554,0.11324,0.12521,0.10602,0.12387,0.09219,0.10231,0.1055,0.11825,0.11417,0.12439,0.1232,0.10241,0.12862,0.11402
Karabace,2014,0.13311,0.12018,0.13263,0.13971,0.10521,0.12812,0.15757,0.12844,0.169,0.13558,0.12758,0.12984,0.12619,0.1241,0.14947,0.1462,0.11841,0.12994,0.13096,0.13858
Karabace,2015,0.12863,0.12579,0.1388,0.1115,0.08385,0.12721,0.1206,0.12302,0.1206,0.10887,0.11633,0.1341,0.10112,0.12593,0.11882,0.1083,0.13979,0.11783,0.11911,0.10901
Karabace,2016,0.1201,0.093,0.10041,0.08008,0.10279,0.10163,0.08786,0.11052,0.09506,0.11063,0.09771,0.07897,0.07426,0.10274,0.09692,0.09787,0.08744,0.08141,0.08231,0.10465
