collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Derici,1140,0.14054,0.11265,0.12367,0.1272,0.13027,0.12403,0.1353,0.14392,0.12665,0.12876,0.13401,0.11801,0.12081,0.1306,0.09888,0.12566,0.13551,0.11207,0.12554,0.12708
Derici,1141,0.18514,0.16561,0.16648,0.14544,0.16178,0.15317,0.14169,0.16322,0.17637,0.18235,0.113,0.17525,0.15899,0.1668,0.15556,0.15509,0.17525,0.1513,0.16816,0.13795
Derici,1143,0.19225,0.23554,0.18119,0.16919,0.19643,0.174,0.20224,0.21067,0.18025,0.19399,0.17419,0.20112,0.20224,0.17425,0.19899,0.18219,0.2336,0.17981,0.23279,0.21905
Derici,1144,0.19204,0.18865,0.22192,0.23498,0.21757,0.21986,0.22701,0.26213,0.22716,0.21646,0.23712,0.23638,0.20857,0.24354,0.19492,0.19226,0.23107,0.19647,0.20038,0.22709
Derici,1145,0.21304,0.20994,0.18917,0.20456,0.20915,0.20057,0.21058,0.19505,0.2042,0.19554,0.19708,0.22198,0.20598,0.21008,0.16811,0.19843,0.20944,0.19868,0.20117,0.20046
Derici,1146,0.17329,0.14757,0.17982,0.16742,0.15545,0.17523,0.23371,0.18405,0.19723,0.14348,0.18297,0.16677,0.16677,0.18448,0.18519,0.14692,0.16899,0.18505,0.17559,0.14685
Derici,1147,0.14206,0.12126,0.12332,0.14169,0.12472,0.13552,0.11575,0.11979,0.12626,0.10862,0.10516,0.10156,0.14169,0.14478,0.12729,0.13751,0.12957,0.14258,0.12942,0.1342
Derici,1148,0.18091,0.18632,0.20301,0.19683,0.19561,0.2083,0.20317,0.2074,0.2166,0.22762,0.20263,0.19465,0.20916,0.21484,0.21291,0.21765,0.20862,0.20519,0.21275,0.21227
Derici,1149,0.17957,0.12788,0.15616,0.17371,0.15491,0.13774,0.14317,0.15745,0.12399,0.16265,0.1663,0.14885,0.15625,0.14543,0.15476,0.16265,0.17476,0.15394,0.14659,0.15375
Derici,1150,0.21242,0.20106,0.1499,0.18619,0.15664,0.19242,0.18896,0.20992,0.20411,0.19672,0.16098,0.21408,0.17742,0.18527,0.19072,0.2126,0.19949,0.20845,0.20632,0.17927
