collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Destek,1257,0.14211,0.14063,0.14606,0.14409,0.14804,0.12048,0.133,0.12279,0.11447,0.13008,0.11995,0.13741,0.13523,0.13037,0.12365,0.12629,0.1169,0.12987,0.10615,0.12126
Destek,1258,0.1023,0.08117,0.09265,0.10408,0.08691,0.10559,0.11245,0.08234,0.1013,0.08273,0.09276,0.1202,0.08206,0.10308,0.07492,0.07565,0.09929,0.0941,0.06472,0.0786
Destek,1259,0.10747,0.12307,0.10175,0.11723,0.10471,0.11549,0.10103,0.10936,0.11102,0.10457,0.09693,0.105,0.10994,0.10779,0.09141,0.11668,0.10367,0.09106,0.10175,0.10634
Destek,1260,0.11501,0.09817,0.10909,0.10312,0.10571,0.10996,0.09763,0.09585,0.10223,0.09393,0.07787,0.11458,0.09501,0.10555,0.10952,0.11474,0.0989,0.10312,0.10133,0.10636
Destek,1261,0.13092,0.13339,0.11409,0.13796,0.13689,0.14232,0.14437,0.1301,0.12574,0.13347,0.13454,0.14112,0.12656,0.13977,0.13203,0.13006,0.12964,0.13582,0.15853,0.09558
Destek,1262,0.1096,0.11194,0.08247,0.09972,0.102,0.10954,0.10405,0.12054,0.12282,0.12089,0.11329,0.11165,0.11498,0.12182,0.11609,0.10943,0.12779,0.09293,0.09878,0.1172
Destek,1263,0.10963,0.10743,0.11376,0.10995,0.0997,0.09616,0.11955,0.10469,0.11746,0.11268,0.11274,0.07492,0.10367,0.09707,0.10051,0.11188,0.10635,0.10979,0.11365,0.11853
Destek,1264,0.14279,0.17455,0.1487,0.14931,0.14299,0.14569,0.13601,0.15023,0.18062,0.14529,0.14462,0.14631,0.13025,0.16711,0.14641,0.15829,0.16599,0.16884,0.16298,0.15696
Destek,1265,0.15535,0.13199,0.15607,0.15703,0.17023,0.16342,0.14741,0.16008,0.15544,0.11849,0.15727,0.16321,0.16146,0.15632,0.14349,0.15912,0.15632,0.18014,0.16484,0.16342
Destek,1266,0.10254,0.10492,0.11981,0.10987,0.09135,0.1026,0.11124,0.11558,0.11302,0.12976,0.10802,0.09933,0.07479,0.1088,0.11719,0.10862,0.10653,0.11457,0.1375,0.10659
Destek,1267,0.15124,0.16004,0.15473,0.16079,0.17817,0.14132,0.1594,0.15173,0.14508,0.14373,0.14931,0.1594,0.14089,0.15993,0.18933,0.13301,0.15956,0.14427,0.14352,0.14615
Destek,1268,0.1241,0.12284,0.12795,0.13829,0.12214,0.12355,0.1252,0.12873,0.13431,0.11852,0.13494,0.12418,0.13054,0.11616,0.12324,0.11852,0.11349,0.1501,0.1417,0.12473
Destek,1269,0.12918,0.10915,0.10182,0.12402,0.13295,0.10145,0.11988,0.13094,0.14847,0.12406,0.11456,0.13413,0.12623,0.1447,0.1377,0.14954,0.11976,0.1071,0.12701,0.11308
Destek,1270,0.15137,0.15613,0.12434,0.15391,0.14368,0.14586,0.14765,0.14937,0.15555,0.14965,0.16206,0.15706,0.15051,0.15523,0.16356,0.15266,0.13657,0.16432,0.13725,0.15252
Destek,1271,0.09656,0.11165,0.1002,0.07787,0.10828,0.10467,0.10042,0.10794,0.10161,0.11391,0.09544,0.11259,0.10105,0.10599,0.11068,0.11135,0.1048,0.10307,0.11057,0.1059
Destek,1272,0.14919,0.1251,0.12108,0.12644,0.13435,0.11427,0.10271,0.13453,0.14195,0.11877,0.12534,0.13216,0.131,0.1226,0.13933,0.11445,0.12936,0.13349,0.14195,0.14207
Destek,1273,0.11841,0.12014,0.11208,0.14892,0.12609,0.13076,0.13785,0.13446,0.12372,0.13926,0.13619,0.11854,0.12916,0.13005,0.12852,0.12212,0.15122,0.14911,0.15793,0.13952
