collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Kalkan,1588,0.15248,0.14344,0.14993,0.10929,0.15217,0.15147,0.13545,0.14177,0.13611,0.13914,0.16683,0.15164,0.15858,0.15283,0.12593,0.15322,0.15331,0.15208,0.14967,0.12075
Kalkan,1589,0.10583,0.11936,0.10551,0.10247,0.13082,0.12569,0.11423,0.12566,0.11765,0.11717,0.10225,0.1232,0.11833,0.10832,0.1108,0.13525,0.11009,0.12449,0.12088,0.11746
Kalkan,1590,0.16208,0.15066,0.1746,0.17693,0.18345,0.16761,0.18578,0.16382,0.14525,0.16173,0.16738,0.17343,0.16324,0.17087,0.17518,0.12708,0.17338,0.15037,0.17046,0.16447
Kalkan,1591,0.10312,0.11518,0.11408,0.10755,0.11549,0.1157,0.12161,0.12379,0.12113,0.11712,0.13332,0.13636,0.11387,0.11871,0.12762,0.11577,0.11999,0.14023,0.12818,0.1279
Kalkan,1595,0.14859,0.16332,0.16065,0.14689,0.16756,0.166,0.13523,0.14624,0.12812,0.15133,0.12571,0.14553,0.13523,0.14605,0.11984,0.14253,0.15707,0.14807,0.13164,0.1598
Kalkan,1597,0.16021,0.17884,0.17282,0.15793,0.17054,0.18128,0.15712,0.17233,0.16298,0.16168,0.13304,0.14939,0.16436,0.14858,0.14898,0.18747,0.15867,0.17648,0.17355,0.14597
Kalkan,1598,0.17837,0.17678,0.14392,0.18954,0.17166,0.14101,0.18161,0.18236,0.17551,0.17236,0.16973,0.14993,0.16851,0.1542,0.16039,0.18767,0.15964,0.15889,0.1618,0.16415
Kalkan,1599,0.15301,0.14868,0.16725,0.14248,0.15257,0.16357,0.15886,0.15267,0.15412,0.14749,0.14685,0.14546,0.13717,0.15632,0.15819,0.12482,0.13517,0.14966,0.13748,0.14519
Kalkan,1601,0.2697,0.10636,0.11658,0.06036,0.15619,0.20304,0.16876,0.09102,0.19133,0.17813,0.1564,0.13383,0.20283,0.13319,0.12105,0.15875,0.10401,0.18281,0.11126,0.12403
Kalkan,1602,0.13037,0.14174,0.09937,0.14295,0.13072,0.18876,0.12142,0.19651,0.26299,0.0806,0.19031,0.16138,0.07784,0.15104,0.14122,0.12555,0.08577,0.10144,0.09679,0.20082
Kalkan,1603,0.16041,0.12117,0.14582,0.16458,0.15452,0.14208,0.12268,0.13281,0.09149,0.15696,0.14367,0.14259,0.15538,0.16961,0.12484,0.12735,0.15617,0.13749,0.12024,0.14352
Kalkan,1605,0.07706,0.19692,0.09032,0.15016,0.17739,0.21608,0.15679,0.11701,0.16377,0.13063,0.19889,0.10304,0.16897,0.14908,0.1283,0.11881,0.14084,0.02063,0.08244,0.17667
Kalkan,1606,0.12533,0.12909,0.16453,0.15034,0.16384,0.14484,0.16551,0.1244,0.13257,0.13384,0.14345,0.13842,0.13442,0.13963,0.15752,0.12788,0.15283,0.14253,0.13477,0.1621
Kalkan,1607,0.11255,0.10614,0.12114,0.11003,0.10935,0.11076,0.11644,0.09302,0.10037,0.09678,0.11294,0.09802,0.08802,0.13789,0.10187,0.10653,0.11033,0.11136,0.12388,0.07751
Kalkan,1608,0.11825,0.11697,0.11961,0.08861,0.11348,0.0978,0.12923,0.11768,0.12296,0.11961,0.12345,0.13934,0.12303,0.10429,0.11576,0.1283,0.11875,0.11626,0.11954,0.13842
Kalkan,1609,0.13477,0.11708,0.11398,0.13821,0.08578,0.12868,0.11574,0.12744,0.10676,0.1381,0.12034,0.12445,0.11338,0.12288,0.12864,0.12064,0.11338,0.12303,0.12703,0.11589
Kalkan,1610,0.11647,0.13224,0.12447,0.1276,0.12381,0.11187,0.11017,0.11874,0.11448,0.12357,0.13532,0.12817,0.10879,0.13432,0.11121,0.11197,0.11708,0.13068,0.10576,0.11092
Kalkan,1611,0.18645,0.16654,0.14754,0.13193,0.13857,0.13171,0.14543,0.14558,0.10336,0.14159,0.12658,0.12138,0.14649,0.13435,0.10441,0.15041,0.15312,0.13646,0.14136,0.15131
Kalkan,1613,0.10131,0.11841,0.11027,0.12395,0.10289,0.0996,0.13647,0.09557,0.09317,0.09461,0.08948,0.11226,0.12594,0.10248,0.10843,0.1206,0.10412,0.09687,0.12471,0.12163
Kalkan,1614,0.12859,0.11129,0.13157,0.13768,0.14044,0.14727,0.14974,0.15658,0.14378,0.13957,0.13339,0.13978,0.13833,0.14851,0.14378,0.14713,0.1368,0.18413,0.13499,0.14465
