collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Cudi2,869,0.2044,0.2082,0.19404,0.18934,0.18648,0.19552,0.19494,0.19658,0.18384,0.19452,0.20281,0.19684,0.24266,0.19282,0.19811,0.20434,0.19018,0.21354,0.21703,0.23098
Cudi2,870,0.1404,0.14557,0.17114,0.17944,0.14616,0.17983,0.1546,0.16128,0.15763,0.15426,0.14567,0.17177,0.16743,0.15894,0.16094,0.16724,0.16138,0.15875,0.14518,0.14816
Cudi2,871,0.15219,0.14165,0.18283,0.1705,0.11891,0.15626,0.13711,0.13962,0.14489,0.15291,0.1152,0.13735,0.14752,0.19923,0.15841,0.14225,0.19157,0.14608,0.13064,0.1334
Cudi2,872,0.15155,0.15115,0.13728,0.14452,0.13259,0.13925,0.15621,0.14443,0.12781,0.14461,0.14643,0.13613,0.13907,0.1252,0.15585,0.14095,0.15527,0.14513,0.14495,0.15418
Cudi2,874,0.16711,0.16897,0.14802,0.12787,0.12133,0.11973,0.17012,0.12318,0.14846,0.13635,0.11081,0.13512,0.15801,0.13847,0.12796,0.15324,0.13308,0.14298,0.1291,0.13609
Cudi2,875,0.1716,0.15954,0.15888,0.15972,0.17473,0.16368,0.16359,0.16469,0.13903,0.15932,0.15228,0.13572,0.13379,0.15408,0.144,0.16553,0.16835,0.15932,0.15426,0.14616
Cudi2,876,0.1106,0.10299,0.13342,0.15421,0.13993,0.12869,0.14973,0.14018,0.13207,0.10984,0.1324,0.14542,0.10367,0.12319,0.14382,0.15125,0.15218,0.11051,0.13317,0.151
Cudi2,877,0.13552,0.13481,0.14463,0.1376,0.1421,0.10361,0.15441,0.14657,0.15929,0.13668,0.15581,0.12414,0.12823,0.14139,0.15131,0.14088,0.14173,0.14006,0.1331,0.15393
Cudi2,878,0.11951,0.13947,0.14493,0.17809,0.11065,0.14232,0.14865,0.11251,0.13532,0.15677,0.15379,0.13594,0.15875,0.16166,0.14778,0.15144,0.14034,0.1285,0.13768,0.12268
Cudi2,880,0.18109,0.17449,0.17094,0.16012,0.17398,0.16136,0.18689,0.16637,0.1241,0.15324,0.14822,0.16158,0.1794,0.16953,0.17692,0.19259,0.13238,0.15888,0.16203,0.15262
Cudi2,881,0.1331,0.13867,0.15695,0.12989,0.11384,0.13328,0.13386,0.11683,0.14674,0.14942,0.15031,0.13716,0.14683,0.14594,0.12093,0.16658,0.12962,0.13248,0.13127,0.15486
Cudi2,882,0.18081,0.21084,0.19406,0.19481,0.20688,0.19812,0.20822,0.20442,0.18472,0.18895,0.20737,0.19691,0.20953,0.23225,0.2154,0.18793,0.17937,0.22783,0.20652,0.22137
Cudi2,883,0.14462,0.14349,0.13341,0.15265,0.15313,0.14926,0.15797,0.14874,0.15511,0.15515,0.13728,0.14849,0.14555,0.15156,0.17641,0.15035,0.13764,0.14648,0.13893,0.13179
Cudi2,884,0.15653,0.14571,0.15893,0.12761,0.18243,0.15045,0.15699,0.14844,0.10239,0.14995,0.14614,0.12064,0.14234,0.14212,0.14061,0.15426,0.15965,0.16913,0.13989,0.14104
Cudi2,885,0.14347,0.1452,0.1374,0.14441,0.14147,0.1604,0.12222,0.15278,0.14661,0.15415,0.12611,0.14696,0.14685,0.1373,0.15243,0.16358,0.14288,0.14143,0.14716,0.15356
Cudi2,886,0.141,0.13532,0.12758,0.14949,0.14429,0.13092,0.11129,0.13755,0.12301,0.13379,0.13299,0.14933,0.14843,0.12721,0.13299,0.16212,0.13899,0.13071,0.128,0.13272
Cudi2,887,0.13716,0.13805,0.1494,0.15328,0.13527,0.14353,0.15442,0.15019,0.1405,0.1624,0.13936,0.14791,0.14456,0.12164,0.13783,0.1472,0.13164,0.14506,0.13648,0.14389
Cudi2,888,0.12288,0.15667,0.14079,0.14711,0.13513,0.11728,0.11118,0.15288,0.14645,0.15727,0.11618,0.15035,0.16024,0.13448,0.11635,0.17046,0.1453,0.15634,0.13964,0.12827
Cudi2,889,0.16165,0.15009,0.15161,0.14849,0.15165,0.14168,0.14069,0.13571,0.14625,0.13639,0.1665,0.14937,0.16189,0.16175,0.14544,0.15711,0.1469,0.15324,0.14619,0.14815
Cudi2,890,0.13039,0.12785,0.14181,0.14888,0.1203,0.14388,0.14068,0.14888,0.14525,0.1461,0.14464,0.14129,0.16049,0.1328,0.13454,0.14926,0.147,0.14223,0.14247,0.14837
Cudi2,891,0.13714,0.11248,0.11728,0.15346,0.15643,0.13461,0.11311,0.14226,0.13398,0.11614,0.10653,0.12202,0.14429,0.13119,0.16136,0.11836,0.11229,0.12354,0.15896,0.1384
Cudi2,892,0.14453,0.14118,0.16249,0.13634,0.15457,0.14127,0.16258,0.22324,0.13942,0.14902,0.17772,0.1867,0.13044,0.14603,0.15664,0.1322,0.16707,0.13969,0.15774,0.17085
Cudi2,893,0.12554,0.118,0.14043,0.14616,0.14796,0.12797,0.14454,0.14198,0.14454,0.14423,0.17469,0.13943,0.14423,0.13251,0.15039,0.14298,0.13918,0.1517,0.14566,0.16672
Cudi2,895,0.1481,0.15936,0.13498,0.13359,0.12697,0.15123,0.1669,0.17143,0.15785,0.1539,0.14044,0.16389,0.16017,0.11698,0.16215,0.1265,0.11791,0.12569,0.1575,0.13893
Cudi2,896,0.1428,0.15064,0.14836,0.17189,0.13847,0.14181,0.14079,0.15259,0.14904,0.13659,0.15228,0.15651,0.14996,0.1427,0.15395,0.14,0.14774,0.14242,0.16013,0.14317
Cudi2,897,0.12794,0.14881,0.12305,0.14212,0.1474,0.13705,0.13481,0.14443,0.14024,0.14292,0.14776,0.1347,0.1402,0.15467,0.13698,0.14049,0.16155,0.13904,0.1376,0.12837
Cudi2,898,0.13706,0.13365,0.13605,0.14691,0.13419,0.13053,0.14072,0.13819,0.14101,0.14354,0.16008,0.14164,0.14653,0.15179,0.13903,0.1605,0.13533,0.12839,0.12851,0.13836
Cudi2,901,0.13696,0.13682,0.16794,0.14927,0.14373,0.13595,0.14895,0.13805,0.15439,0.13837,0.15888,0.13696,0.14766,0.14295,0.16469,0.13906,0.14972,0.13911,0.14762,0.143
Cudi2,902,0.13971,0.13845,0.13877,0.1263,0.13313,0.118,0.14372,0.1011,0.14419,0.13981,0.12833,0.13819,0.14174,0.11398,0.14868,0.13767,0.14304,0.15484,0.16026,0.13183
Cudi2,903,0.02253,0.02715,0.02854,0.02801,0.02364,0.02004,0.02268,0.02456,0.02491,0.03409,0.02832,0.02406,0.02126,0.02663,0.01579,0.02773,0.03086,0.02771,0.02542,0.02587
Cudi2,905,0.13926,0.13406,0.12521,0.1512,0.10784,0.11389,0.12772,0.13178,0.11361,0.11709,0.14463,0.11904,0.12509,0.13772,0.11309,0.12612,0.12778,0.16183,0.15046,0.15606
Cudi2,906,0.13454,0.16191,0.1516,0.15692,0.13156,0.11918,0.15322,0.14829,0.13,0.16982,0.16087,0.12047,0.14823,0.17818,0.12352,0.16217,0.15743,0.14622,0.15873,0.14933
Cudi2,907,0.13791,0.13354,0.12737,0.13813,0.14357,0.13757,0.11592,0.14108,0.15944,0.16534,0.12459,0.11535,0.14963,0.12935,0.11325,0.151,0.11745,0.12618,0.12005,0.10368
Cudi2,908,0.13719,0.1458,0.15012,0.14873,0.14303,0.15441,0.14699,0.17785,0.15206,0.1426,0.14755,0.15474,0.14893,0.14326,0.12367,0.1455,0.14478,0.13825,0.14303,0.14695
Cudi2,909,0.16315,0.14311,0.149,0.13773,0.1474,0.13942,0.1489,0.14212,0.14002,0.13529,0.15817,0.12796,0.14875,0.15139,0.15189,0.14615,0.15618,0.15189,0.13718,0.14865
Cudi2,910,0.03127,0.02771,0.02917,0.02782,0.02642,0.03022,0.02405,0.0266,0.02228,0.0245,0.02055,0.02065,0.02363,0.0362,0.02312,0.02752,0.02717,0.03313,0.0266,0.02881
Cudi2,911,0.16693,0.13036,0.14017,0.17299,0.17412,0.16943,0.1246,0.16871,0.15498,0.16128,0.18869,0.14582,0.15201,0.12912,0.14547,0.14998,0.12293,0.14814,0.14178,0.13946
Cudi2,912,0.12674,0.10515,0.14619,0.12525,0.12947,0.12824,0.13593,0.13363,0.12888,0.13369,0.13064,0.12151,0.15795,0.13903,0.14192,0.10975,0.14299,0.12108,0.12551,0.17959
Cudi2,914,0.13838,0.15298,0.13924,0.15803,0.14953,0.14826,0.13808,0.13756,0.16104,0.14882,0.13838,0.15257,0.1506,0.14522,0.1674,0.13065,0.15012,0.14202,0.14878,0.13359
Cudi2,916,0.13627,0.15105,0.15538,0.09354,0.13459,0.14576,0.15021,0.15394,0.14576,0.14961,0.16446,0.17648,0.15526,0.15328,0.14198,0.15244,0.1296,0.13933,0.1564,0.15797
Cudi2,917,0.15436,0.15574,0.15039,0.12975,0.13887,0.1503,0.14236,0.16908,0.1577,0.14585,0.14714,0.14456,0.1394,0.14088,0.15197,0.13883,0.15608,0.13218,0.14466,0.15426
Cudi2,918,0.1864,0.12181,0.13812,0.12343,0.1534,0.14719,0.12316,0.12624,0.13569,0.13175,0.15481,0.1372,0.12289,0.13007,0.15545,0.1379,0.12937,0.13801,0.16307,0.16231
Cudi2,919,0.13529,0.13082,0.16055,0.11318,0.12949,0.14123,0.11999,0.12561,0.13822,0.11862,0.11569,0.12469,0.11981,0.12812,0.13132,0.12826,0.13072,0.13844,0.12976,0.13703
Cudi2,920,0.14195,0.15966,0.14689,0.13041,0.13721,0.1313,0.1451,0.14792,0.15177,0.13239,0.15837,0.13239,0.15581,0.13631,0.15716,0.13201,0.12598,0.14516,0.14125,0.16222
Cudi2,921,0.13746,0.12145,0.13133,0.12679,0.15691,0.18794,0.13298,0.12311,0.12452,0.13654,0.12998,0.12127,0.14826,0.12047,0.1225,0.11949,0.12096,0.13679,0.12875,0.13041
Cudi2,922,0.1705,0.16094,0.1522,0.13341,0.15888,0.13951,0.11173,0.14808,0.17849,0.15204,0.16052,0.12813,0.14627,0.15047,0.16498,0.11668,0.14989,0.18031,0.14495,0.15945
Cudi2,924,0.14825,0.16044,0.14596,0.14522,0.15291,0.14206,0.15597,0.14438,0.15281,0.16887,0.14381,0.13713,0.13998,0.13101,0.12984,0.15389,0.1418,0.16141,0.14106,0.15208
Cudi2,925,0.15241,0.14218,0.1082,0.13098,0.12976,0.15846,0.12423,0.13491,0.11805,0.13909,0.14012,0.14533,0.11612,0.14321,0.12699,0.10659,0.10659,0.14759,0.15499,0.1472
Cudi2,926,0.02386,0.02765,0.02386,0.02328,0.0351,0.03214,0.02501,0.01625,0.02658,0.02245,0.02859,0.02476,0.02983,0.02569,0.02438,0.02829,0.02765,0.02374,0.02174,0.02693
Cudi2,927,0.15536,0.14321,0.18087,0.15578,0.16063,0.14105,0.18632,0.13399,0.15423,0.16075,0.12124,0.16033,0.18093,0.18242,0.17105,0.16656,0.16374,0.15435,0.17686,0.16662
Cudi2,928,0.15496,0.15483,0.10637,0.14944,0.13901,0.13202,0.1297,0.13056,0.13655,0.14738,0.13302,0.14286,0.13615,0.15782,0.13269,0.14991,0.16061,0.118,0.13455,0.1283
Cudi2,929,0.12168,0.1292,0.15961,0.13321,0.12988,0.12593,0.11576,0.10768,0.12717,0.08263,0.10219,0.11798,0.11082,0.14037,0.1078,0.12766,0.12236,0.11816,0.13253,0.15104
Cudi2,930,0.11953,0.12151,0.1247,0.14301,0.13214,0.12284,0.12836,0.12596,0.13785,0.14049,0.14433,0.14643,0.13604,0.13388,0.14655,0.11899,0.14523,0.14847,0.15886,0.13995
Cudi2,931,0.14368,0.13934,0.1466,0.15298,0.13391,0.13289,0.17681,0.16446,0.13282,0.12379,0.15672,0.12556,0.11884,0.14178,0.13533,0.16181,0.14375,0.10954,0.11999,0.12698
Cudi2,932,0.13754,0.14955,0.1761,0.18022,0.16596,0.15233,0.16928,0.15162,0.12821,0.17269,0.16623,0.16695,0.12122,0.1205,0.15153,0.15771,0.17108,0.13153,0.14417,0.15027
Cudi2,934,0.1321,0.10645,0.11493,0.13115,0.13613,0.09972,0.12855,0.13337,0.10274,0.11806,0.12251,0.11774,0.13454,0.14874,0.12431,0.12277,0.12797,0.15696,0.11684,0.12961
